tamanho,tempo_ms,
100000,61,701
tamanho,tempo_ms,
100000,48,135
tamanho,tempo_ms,
100000,52,271
tamanho,tempo_ms,
100000,50,592
tamanho,tempo_ms,
100000,49,648
tamanho,tempo_ms,
100000,47,269
tamanho,tempo_ms,
100000,49,349
tamanho,tempo_ms,
100000,55,675
tamanho,tempo_ms,
100000,48,769
tamanho,tempo_ms,
100000,49,967
