tamanho,tempo_ms,
300000,105,076
tamanho,tempo_ms,
300000,101,347
tamanho,tempo_ms,
300000,100,429
tamanho,tempo_ms,
300000,104,165
tamanho,tempo_ms,
300000,112,458
tamanho,tempo_ms,
300000,104,298
tamanho,tempo_ms,
300000,101,567
tamanho,tempo_ms,
300000,104,504
tamanho,tempo_ms,
300000,104,680
tamanho,tempo_ms,
300000,100,166
