tamanho,tempo_ms,
300000,95847,750
tamanho,tempo_ms,
300000,350999,842
tamanho,tempo_ms,
300000,95337,786
tamanho,tempo_ms,
300000,96210,440
tamanho,tempo_ms,
300000,95945,674
