tamanho,tempo_ms
100000.0,25.0
100000.0,25.0
100000.0,29.0
100000.0,25.0
100000.0,25.0
100000.0,25.0
100000.0,25.0
100000.0,28.0
100000.0,26.0
100000.0,36.0
