tamanho,tempo_ms,
50000,12,556
tamanho,tempo_ms,
50000,12,078
tamanho,tempo_ms,
50000,12,583
tamanho,tempo_ms,
50000,13,207
tamanho,tempo_ms,
50000,13,097
tamanho,tempo_ms,
50000,12,373
tamanho,tempo_ms,
50000,12,110
tamanho,tempo_ms,
50000,12,039
tamanho,tempo_ms,
50000,12,045
tamanho,tempo_ms,
50000,11,920
