tamanho,tempo_ms
10000.0,1.0
10000.0,2.0
10000.0,1.0
10000.0,2.0
10000.0,1.0
10000.0,1.0
10000.0,1.0
10000.0,1.0
10000.0,1.0
10000.0,1.0
