tamanho,tempo_ms
800000.0,161.0
800000.0,171.0
800000.0,165.0
800000.0,163.0
800000.0,185.0
800000.0,165.0
800000.0,172.0
800000.0,168.0
800000.0,166.0
800000.0,155.0
