tamanho,tempo_ms
800000.0,3389909.715
800000.0,3064479.681
800000.0,3049307.692
800000.0,3240264.875
800000.0,3124832.579
800000.0,3194693.732
800000.0,3143307.829
800000.0,3103588.921
800000.0,3040703.912
800000.0,2998206.587
