tamanho,tempo_ms
800000.0,233.0
800000.0,235.0
800000.0,237.0
800000.0,230.0
800000.0,240.0
800000.0,232.0
800000.0,232.0
800000.0,236.0
800000.0,234.0
800000.0,236.0
