tamanho,tempo_ms
300000.0,112.0
300000.0,113.0
300000.0,99.0
300000.0,101.0
300000.0,99.0
300000.0,104.0
300000.0,105.0
300000.0,103.0
300000.0,101.0
300000.0,104.0
