tamanho,tempo_ms,
10000,2,498
tamanho,tempo_ms,
10000,2,409
tamanho,tempo_ms,
10000,2,451
tamanho,tempo_ms,
10000,2,406
tamanho,tempo_ms,
10000,4,025
tamanho,tempo_ms,
10000,2,633
tamanho,tempo_ms,
10000,2,641
tamanho,tempo_ms,
10000,2,437
tamanho,tempo_ms,
10000,2,425
tamanho,tempo_ms,
10000,2,394
