tamanho,tempo_ms
1000000.0,1488593.197
1000000.0,1415387.471
1000000.0,1429757.776
1000000.0,1443595.018
1000000.0,1418045.108
1000000.0,1463492.764
1000000.0,1461314.971
1000000.0,1607456.759
1000000.0,1489942.646
1000000.0,1560750.524
