tamanho,tempo_ms
100000.0,4029.0
100000.0,4046.0
100000.0,4029.0
100000.0,4008.0
100000.0,4027.0
100000.0,4056.0
100000.0,3959.0
100000.0,4067.0
100000.0,4050.0
100000.0,4065.0
