tamanho,tempo_ms
50000.0,943.0
50000.0,948.0
50000.0,949.0
50000.0,946.0
50000.0,942.0
50000.0,941.0
50000.0,949.0
50000.0,985.0
50000.0,952.0
50000.0,957.0
