tamanho,tempo_ms,
300000,37888,518
tamanho,tempo_ms,
300000,37408,091
tamanho,tempo_ms,
300000,37708,214
tamanho,tempo_ms,
300000,37629,464
tamanho,tempo_ms,
300000,37741,090
tamanho,tempo_ms,
300000,37764,780
tamanho,tempo_ms,
300000,37703,889
tamanho,tempo_ms,
300000,37667,946
tamanho,tempo_ms,
300000,37597,294
tamanho,tempo_ms,
300000,37396,340
