tamanho,tempo_ms,
300000,265663,404
tamanho,tempo_ms,
300000,265424,493
tamanho,tempo_ms,
300000,271557,704
tamanho,tempo_ms,
300000,275517,794
tamanho,tempo_ms,
300000,270311,301
tamanho,tempo_ms,
300000,271312,888
tamanho,tempo_ms,
300000,265900,050
tamanho,tempo_ms,
300000,271151,039
tamanho,tempo_ms,
300000,271011,150
tamanho,tempo_ms,
300000,271048,289
