tamanho,tempo_ms
300000.0,37888.0
300000.0,37764.0
300000.0,37408.0
300000.0,37597.0
300000.0,37708.0
300000.0,37629.0
300000.0,37741.0
300000.0,37396.0
300000.0,37667.0
300000.0,37703.0
