tamanho,tempo_ms
50000.0,12.0
50000.0,12.0
50000.0,12.0
50000.0,12.0
50000.0,12.0
50000.0,13.0
50000.0,12.0
50000.0,13.0
50000.0,11.0
50000.0,12.0
