tamanho,tempo_ms,
100000,29,157
tamanho,tempo_ms,
100000,25,520
tamanho,tempo_ms,
100000,28,372
tamanho,tempo_ms,
100000,25,787
tamanho,tempo_ms,
100000,25,114
tamanho,tempo_ms,
100000,25,935
tamanho,tempo_ms,
100000,25,349
tamanho,tempo_ms,
100000,26,844
tamanho,tempo_ms,
100000,36,595
