tamanho,tempo_ms
100000.0,10416.0
100000.0,10304.0
100000.0,10334.0
100000.0,10306.0
100000.0,10343.0
100000.0,10282.0
100000.0,10248.0
100000.0,10345.0
100000.0,10234.0
100000.0,10243.0
