tamanho,tempo_ms,
100000,10306,460
tamanho,tempo_ms,
100000,10334,835
tamanho,tempo_ms,
100000,10345,229
tamanho,tempo_ms,
100000,10234,573
tamanho,tempo_ms,
100000,10416,932
tamanho,tempo_ms,
100000,10282,775
tamanho,tempo_ms,
100000,10343,857
tamanho,tempo_ms,
100000,10243,928
tamanho,tempo_ms,
100000,10248,724
tamanho,tempo_ms,
100000,10304,925
