tamanho,tempo_ms,
50000,12,939
tamanho,tempo_ms,
50000,12,730
tamanho,tempo_ms,
50000,13,666
tamanho,tempo_ms,
50000,12,455
tamanho,tempo_ms,
50000,13,253
tamanho,tempo_ms,
50000,12,928
tamanho,tempo_ms,
50000,13,915
tamanho,tempo_ms,
50000,13,191
tamanho,tempo_ms,
50000,13,302
tamanho,tempo_ms,
50000,13,552
