tamanho,tempo_ms,
10000,31,199
tamanho,tempo_ms,
10000,31,183
tamanho,tempo_ms,
10000,31,969
tamanho,tempo_ms,
10000,32,290
tamanho,tempo_ms,
10000,31,889
tamanho,tempo_ms,
10000,31,733
tamanho,tempo_ms,
10000,33,002
tamanho,tempo_ms,
10000,32,790
tamanho,tempo_ms,
10000,35,726
tamanho,tempo_ms,
10000,32,227
